NombrePignorante,fc_trans,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,num_arms,faltas,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,dummy_choose_same3,dummy_trabajo9,pro_2,reincidence,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
256399737161e7,4272.34,42124269.5,0,0,0,0,1,0,0,0,1,0,0,0,3385,100,76,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,-0.011217881141426418,6.374078900266591e-4,0.5653873932968586
258604417457e7,1654.0599,42125784,0,0,0,0,1,0,0,0,1,0,0,0,1540,100,30,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.018738436443154854,3.075094141440211e-4,0.6447901294277427
2.7058856331000003e+018,3701.957,42123840,0,0,0,1,0,0,0,0,1,0,0,0,1060,80,26,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0.030270828133326926,8.38001602143557e-4,0.5017391313678703
270836469213e7,3323.8301,5522609,0,0,0,0,1,0,0,1,0,0,0,0,2290,100,27,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0.002324264887774693,0.0011735029653387279,0.5900268464907118
273057763251e7,4221.4302,78134304,0,0,1,0,0,0,0,0,0,1,0,0,2900,100,61,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.988287421846609e-4,8.579790203486444e-4,0.5356618001906492
2.7693394994200003e+018,1997.8992,80117566,0,1,0,0,0,0,0,0,0,0,1,0,630,100,20,1,0.5714286,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0.011337142089184236,4.5585803784958405e-4,0.56767181196331
282274699517e7,2711.9072,5521170,0,0,0,0,0,1,0,1,0,0,0,0,2e3,100,27,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0.024673099039966437,2.822270449273347e-4,0.6093123383200563
287531792585e7,1769.5903,78135162,1,0,0,0,0,0,0,0,0,1,0,0,790,95,42,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.00904228042343775,0.0011315881587940215,0.5377383259815677
2.8780823308600003e+018,1142.8572,42124877,0,0,0,0,1,0,0,0,1,0,0,0,510,100,44,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0.018861135902055428,8.289173516039176e-4,0.6342193190410924
289080692913e7,788.29999,5522763,0,0,0,0,0,1,0,1,0,0,0,0,480,100,51,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0.02592773037226934,2.680207136074124e-4,0.5662890229063957
2.9258522940199997e+018,3523.7571,10464026,0,0,1,0,0,0,0,0,0,0,0,1,1e3,100,67,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0018174340534720917,3.57809330136493e-4,0.418899279605375
294267967583e7,3516.6699,3590998,0,0,1,0,0,0,1,0,0,0,0,0,2740,100,50,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0.004235554609684772,5.054187529191481e-4,0.5703011212665051
2.9554698456199997e+018,1142.8572,5520129,0,0,0,0,1,0,0,1,0,0,0,0,1750,100,35,1,0.2857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0.022274621835461375,5.985373988202749e-4,0.6042191765641947
2.9561244272999997e+018,1141.7357,78134324,0,0,1,0,0,0,0,0,0,1,0,0,600,50,46,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.007516144605872783,9.687883418133071e-4,0.5604504641607932
297188152436e7,1317.8099,42124260,0,0,0,0,1,0,0,0,1,0,0,0,830,90,53,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.021625157311100127,0.0013409387955262075,0.5885947885910993
2.9872075484999997e+018,1670.73,10463232,0,0,0,1,0,0,0,0,0,0,0,1,910,90,26,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.029537251306270985,0.001149402743408476,0.41390222445167996
301587238125e7,1038.948,3595223,1,0,0,0,0,0,1,0,0,0,0,0,470,100,39,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0.0213722529474565,0.002735944150166607,0.5583124213550855
303814791308e7,4979.87765,78133925.5,0,0,0,0,1,0,0,0,0,1,0,0,2050,100,46,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0042294358184134795,3.6272833279552864e-4,0.5296672282205211
304680752219e7,324.17999,78134346,0,0,0,1,0,0,0,0,0,1,0,0,230,100,31,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0.008337619058845122,0.0010494193338576588,0.5927011157110282
306245242715e7,2240.96,10463214,0,0,0,1,0,0,0,0,0,0,0,1,1420,100,45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.04211235812748523,4.862608056088729e-4,0.38764488570909417
306732616361e7,1110.6124,78133700,0,0,0,1,0,0,0,0,0,1,0,0,370,100,30,2,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0.036333532402115364,4.24867884171169e-4,0.557070899017983
309298816935e7,1071.4286,10463825,0,1,0,0,0,0,0,0,0,0,0,1,350,100,47,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0.006850471960652494,6.997033048224584e-4,0.39250761085463326
312006215344e7,787.77283,78132687,0,0,0,0,1,0,0,0,0,1,0,0,100,100,84,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0.012864317126764956,2.928648746581214e-4,0.566885071605073
316168399856e7,5894.705,78132470,0,0,0,0,1,0,0,0,0,1,0,0,5115,92.5,26,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0.0012730343514729882,7.74208735779736e-4,0.5079858688593297
316844971632e7,920.82001,10462051,0,0,0,1,0,0,0,0,0,0,0,1,690,100,42,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.033977743472668756,9.562976465022856e-4,0.3879134703098792
317822816612e7,1848.1593,3594508,0,0,0,0,0,1,1,0,0,0,0,0,680,100,55,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.010994161475937453,0.0018082647007716852,0.4869511286635752
319769489896e7,1374.7501,10463491,0,0,0,0,0,1,0,0,0,0,0,1,880,100,37,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.015313760622042193,5.822832569994811e-4,0.4060058134490005
320161396435e7,571.42859,78134185,0,0,0,0,0,1,0,0,0,1,0,0,330,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0.008402526904103452,8.143281779960018e-4,0.5083504030691098
331393917973e7,1757.1428,80118093,1,0,0,0,0,0,0,0,0,0,1,0,410,100,62,1,0.14285715,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0.02117919479570469,8.039501194001849e-4,0.5157657831143238
3.3363315087000003e+018,824.19574,78136399,0,0,0,0,1,0,0,0,0,1,0,0,390,100,75,1,0.42857143,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0.01592658134102276,2.438107342308337e-4,0.5592066596501127
338995983644e7,2142.8572,3593993,1,0,0,0,0,0,1,0,0,0,0,0,1420,90,40,1,0.42857143,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0.014955638724808427,3.4000721816682827e-4,0.538630902646936
341758632489e7,437.87997,80116980,1,0,0,0,0,0,0,0,0,0,1,0,320,100,55,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0.02801573159762793,0.001476078577052168,0.5039156372368008
345952229536e7,1621.88,80118018,0,0,0,0,0,1,0,0,0,0,1,0,1010,10,47,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.016644685243442668,7.228506060721594e-4,0.5187507718598228
347309910059e7,1541.2646,5520102,0,0,0,1,0,0,0,1,0,0,0,0,690,100,22,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0.029733525980791584,5.495394401299745e-4,0.6486654973951166
3.5448842511000003e+018,3895.615,80116780,1,0,0,0,0,0,0,0,0,0,1,0,1360,50,23,1,0.42857143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.014512963084089642,2.141009122677662e-4,0.5295650772761052
356903120221e7,3079.2698,42123892,0,0,0,0,1,0,0,0,1,0,0,0,2e3,100,63,1,0.2857143,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0.012089892647115883,8.019426002738042e-4,0.536074603419731
361031793604e7,1714.2858,42125787,0,0,0,0,1,0,0,0,1,0,0,0,760,100,39,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0.010473869407810912,4.303926926666376e-4,0.5853628521663342
3.6113056019399997e+018,2505.1602,80117211,0,0,1,0,0,0,0,0,0,0,1,0,2e3,100,46,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,-0.0028789014940510775,2.5682554590231117e-4,0.5336756506468409
361384701107e7,771.42859,42125101,0,0,1,0,0,0,0,0,1,0,0,0,180,100,24,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0.0143421001471512,0.0014938077074104132,0.645794494966154
370722252256e7,4802.8301,3594233,0,0,0,1,0,0,1,0,0,0,0,0,3830,100,35,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0.018893356284076054,9.970316926283889e-4,0.5005758694570752
377157963921e7,3210.47,10463943,0,0,0,0,1,0,0,0,0,0,0,1,2520,100,51,1,0.2857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0.018536545425743584,5.821325219181335e-4,0.42205890268170665
378606457315e7,1906.4713,78133837,0,1,0,0,0,0,0,0,0,1,0,0,650,100,18,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0.016978190751235762,3.882327574574806e-4,0.5174270323781154
3.8548734648600003e+018,1794.3114,78136194,1,0,0,0,0,0,0,0,0,1,0,0,1170,75,35,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0.010147734691222793,1.2026187330807547e-4,0.5910578457779323
39025526996e8,942.85712,78133849,0,0,1,0,0,0,0,0,0,1,0,0,220,70,51,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0.028335287788540626,0.0019202087265130614,0.5915456100772334
390648000707e7,1135.64,78134328,0,0,1,0,0,0,0,0,0,1,0,0,880,75,49,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.009124308493574027,3.396355307210199e-4,0.5050170632720599
393958386997e7,1428.5714,80117357,1,0,0,0,0,0,0,0,0,0,1,0,880,80,41,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0.013209236045315643,8.79508824829734e-4,0.5598925584312797
3.9812880657400003e+018,2837.733575,3595393.5,0,0,1,0,0,0,1,0,0,0,0,0,722.5,50,30,1,0.85714287,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,-0.0036916688187951267,0.0021358575372528205,0.5518998689893807
3.9859220526599997e+018,3295.25,78133868,0,0,1,0,0,0,0,0,0,1,0,0,2810,100,65,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,-0.0061727837783131,1.7709934216338585e-4,0.5368041547142428
398692794103e7,3518.4329,78135006,0,0,0,0,0,1,0,0,0,1,0,0,1130,100,20,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0.010327933508683646,1.9663833392434337e-4,0.4897728437053092
3.9990277044600003e+018,4714.9751,80116989,1,0,0,0,0,0,0,0,0,0,1,0,1820,50,51,1,0.5714286,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0.024895309476188635,5.59368453903322e-4,0.5283801354607739
4.0559257928999997e+018,857.14288,42125893,0,0,0,1,0,0,0,0,1,0,0,0,250,100,30,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0.03219239974861695,8.884652258583484e-4,0.555904381659281
405924837187e7,5512.5278,3594099,0,0,0,1,0,0,1,0,0,0,0,0,1500,80,39,2,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.01775663721939833,0.001142784470483784,0.5149671706641847
408288633085e7,4285.7144,10463844,0,0,0,1,0,0,0,0,0,0,0,1,2870,100,47,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0.027273109327919594,5.246418474296739e-4,0.39282789206338
4.0987912550200003e+018,1428.5714,78132897,0,0,0,0,1,0,0,0,0,1,0,0,340,50,48,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0.021644148630655564,3.848307608676403e-4,0.5488930258553713
410733564932e7,5997.8901,78134723,0,0,0,1,0,0,0,0,0,1,0,0,5150,80,32,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0.011265696493280502,3.950036293305421e-4,0.49756370801807887
411020491732e7,600.28003,78132877,0,0,0,1,0,0,0,0,0,1,0,0,470,100,42,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0.027460165642411428,0.0012894866792438414,0.523287026912007
4.1400524865799997e+018,12033.20455,10462048.5,0,0,0,1,0,0,0,0,0,0,0,1,4927.5,70,30,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0.02032907757761123,4.1053417620749363e-4,0.43273560840947384
4.1420763257400003e+018,2245.1401,10463114,0,0,0,0,0,1,0,0,0,0,0,1,1820,100,39,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0.02581023485079037,0.0010301290301977719,0.451596699951239
414729475855e7,5113.8799,10464032,0,0,1,0,0,0,0,0,0,0,0,1,4120,80,38,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0.004454817438913012,3.8110106127435154e-4,0.4285139119334287
415053960495e7,1111.7,3594509,0,0,0,0,0,1,1,0,0,0,0,0,660,100,24,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0.005169802930926899,6.301695966586123e-4,0.54198496397145135
417221930711e7,1216.0062,5514421,0,0,0,1,0,0,0,1,0,0,0,0,230,100,56,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0.036378573611955685,0.0014186413445544366,0.5876277474597843
429809566596e7,414.87997,3592127,0,0,1,0,0,0,1,0,0,0,0,0,330,100,35,1,0.42857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0.014473192721367044,0.0024835631735737654,0.579956890483802
43008323058e8,2191.55,5522732,0,0,0,1,0,0,0,1,0,0,0,0,1570,100,48,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0.03885406018008893,0.0012372244889325443,0.6420206713070281
432874127019e7,13500,3591952,0,0,0,0,1,0,1,0,0,0,0,0,3150,80,39,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0.030551528970374695,2.963816048671292e-4,0.495357915230268
4.3350826462599997e+018,6082.65244,78134363.8,0,0,0,0,1,0,0,0,0,1,0,0,2900,70,30,2,0.42857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0.013445332069810046,2.2319879885795307e-4,0.5307205402045122
4.3496644634200003e+018,2714.2856,78134303,0,0,1,0,0,0,0,0,0,1,0,0,1330,80,30,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,-0.009342936635496906,2.282739446122223e-4,0.5641675083826234
441884504521e7,4222.73,78133235,1,0,0,0,0,0,0,0,0,1,0,0,1460,80,32,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0.01339715224014236,1.4767171180914634e-4,0.5146016292901832
4.4337613240199997e+018,5e3,3592116,0,0,1,0,0,0,1,0,0,0,0,0,1860,75,56,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0.00918395203229177,5.915191693620591e-4,0.5039376252136409
444576222217e7,1952.48,42124535,0,0,0,1,0,0,0,0,1,0,0,0,1520,90,24,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0.023823912612909517,7.594454595402886e-4,0.5504814362692279
45245361142e8,1714.2858,10463484,0,0,0,0,1,0,0,0,0,0,0,1,580,90,47,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.007737727768576753,8.742295676983743e-4,0.43296216225931344
456003872847e7,1428.5714,78132939,0,0,0,0,0,1,0,0,0,1,0,0,460,100,42,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0.01679104826433907,3.124958521760099e-4,0.5330539382583476
4.5982172778200003e+018,650.58002,10462034,0,0,0,1,0,0,0,0,0,0,0,1,550,90,33,1,0.42857143,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0.027395006689342794,7.064576006192446e-4,0.44878720971043445
461458072089e7,2015.4493,42125783,0,0,0,0,1,0,0,0,1,0,0,0,840,100,28,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0.012668483150444772,1.1299185285415785e-4,0.5735388521845012
46181416423e8,414.31998,5520252,0,0,0,1,0,0,0,1,0,0,0,0,290,100,24,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0.01100674596145098,7.057050612876009e-4,0.6497458195001234
462529411646e7,2857.1428,10463465,0,0,0,0,1,0,0,0,0,0,0,1,1170,100,23,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0.007829703383385664,1.8323696203182373e-4,0.45707902598533723
46434655753e8,714.28571,5514281,0,0,0,0,1,0,0,1,0,0,0,0,1170,90,22,1,0.2857143,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0.014372320395876449,2.0483656678911457e-4,0.6326204840639488
464826159461e7,1584.6499,42124883,0,0,0,0,1,0,0,0,1,0,0,0,1500,100,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.01689285579819193,3.2838900923377e-4,0.5962316742573697
4.6672015068400005e+018,3288.9153,10463383,1,0,0,0,0,0,0,0,0,0,0,1,990,100,33,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0.025696729696051752,4.3385204018586893e-4,0.4249065026108839
468220778138e7,2201.24,78133417,0,0,1,0,0,0,0,0,0,1,0,0,1680,100,56,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0.0011850094097151339,3.856648955274662e-4,0.5787275130249935
471309979614e7,764.95721,80115962,0,1,0,0,0,0,0,0,0,0,1,0,350,100,30,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.02300949546700766,9.910905291471942e-4,0.5572190535893006
473035890391e7,7724.0972,10462416,0,0,1,0,0,0,0,0,0,0,0,1,2190,100,35,1,0.42857143,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0.0051920222240860354,7.810793572266585e-4,0.49671683900350005
4.7342824825999995e+018,2753.0229,10463384,1,0,0,0,0,0,0,0,0,0,0,1,550,100,50,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.03390458995375244,0.0012651982574754673,0.4258440134731924
475416346403e7,2091.9050500000003,42123898.5,0,0,0,0,1,0,0,0,1,0,0,0,1935,100,43,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.020405140657601472,1.457746162913284e-4,0.6154487952441402
476972562219e7,1431.5977,80117826,0,0,0,1,0,0,0,0,0,0,1,0,800,100,58,1,0.42857143,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0.03311761102364637,4.283557670606686e-4,0.5236012832688166
